Key	Type	Reactions	MetaCyc	EC	MSID	id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	direction	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	is_copy_of	gapseq.status
nuoN	gene	Complex I_Ca.Nitrospira_dfluvii	RXN0-5330	1.6.5.9	rxn06108	rxn06108	R02163	NADH:ubiquinone oxidoreductase	(1) cpd00003[0] + (1) cpd11665[0] <=> (1) cpd00004[0] + (1) cpd11669[0]	-1:cpd00003:0:0:"NAD";-1:cpd11665:0:0:"QH2";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd11669:0:0:"Q"	0	(1) cpd00003[0] + (1) cpd11665[0] <= (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd11669[0]	(1) NAD[0] + (1) QH2[0] <= (1) NADH[0] + (1) H+[0] + (1) Q[0]	<	<					17.44	2.84	cpd00003;cpd00004;cpd00067;cpd11665;cpd11669	OK	0	rxn33889			approved
nuoN	gene	Complex I_Ca.Nitrospira_dfluvii	RXN0-5330	1.6.5.9	rxn20240	rxn20240	RXN0-5330.c	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase	(1) cpd00004[0] + (1) cpd28301[0] <=> (1) cpd00003[0] + (1) cpd28300[0]	-1:cpd00004:0:0:"NADH";-1:cpd00067:0:0:"H+";-1:cpd28301:0:0:"Ubiquinones";1:cpd00003:0:0:"NAD";1:cpd28300:0:0:"Ubiquinols"	0	(1) cpd00004[0] + (1) cpd00067[0] + (1) cpd28301[0] => (1) cpd00003[0] + (1) cpd28300[0]	(1) NADH[0] + (1) H+[0] + (1) Ubiquinones[0] => (1) NAD[0] + (1) Ubiquinols[0]	>	>					1e+07	1e+07	cpd00003;cpd00004;cpd00067;cpd28300;cpd28301	CPDFORMERROR	0	rxn20247;rxn20254;rxn28005;rxn28008;rxn38176;rxn38178			not.assessed
nuoN	gene	Complex I_Ca.Nitrospira_dfluvii	RXN0-5330	1.6.5.9	rxn37813	rxn37813	RXN0-5330.w.araexp.CPD-9956_UBIQUINONE-8	RXN0-5330.w.araexp.CPD-9956_UBIQUINONE-8	(1) cpd00004[0] + (1) cpd15560[0] <=> (1) cpd00003[0] + (1) cpd15561[0]	-1:cpd00004:0:0:"NADH";-1:cpd00067:0:0:"H+";-1:cpd15560:0:0:"Ubiquinone-8";1:cpd00003:0:0:"NAD";1:cpd15561:0:0:"Ubiquinol-8"	0	(1) cpd00004[0] + (1) cpd00067[0] + (1) cpd15560[0] => (1) cpd00003[0] + (1) cpd15561[0]	(1) NADH[0] + (1) H+[0] + (1) Ubiquinone-8[0] => (1) NAD[0] + (1) Ubiquinol-8[0]	>	>					-17.44	2.84	cpd00003;cpd00004;cpd00067;cpd15560;cpd15561	OK	1	rxn08975;rxn20249;rxn36776;rxn36919;rxn38177;rxn38179		rxn08975	approved
1.6.5.9	EC	Complex I_Ca.Nitrospira_dfluvii	NA	NA	rxn06108	rxn06108	R02163	NADH:ubiquinone oxidoreductase	(1) cpd00003[0] + (1) cpd11665[0] <=> (1) cpd00004[0] + (1) cpd11669[0]	-1:cpd00003:0:0:"NAD";-1:cpd11665:0:0:"QH2";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd11669:0:0:"Q"	0	(1) cpd00003[0] + (1) cpd11665[0] <= (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd11669[0]	(1) NAD[0] + (1) QH2[0] <= (1) NADH[0] + (1) H+[0] + (1) Q[0]	<	<					17.44	2.84	cpd00003;cpd00004;cpd00067;cpd11665;cpd11669	OK	0	rxn33889			approved
1.6.5.9	EC	Complex I_Ca.Nitrospira_dfluvii	NA	NA	rxn20240	rxn20240	RXN0-5330.c	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase	(1) cpd00004[0] + (1) cpd28301[0] <=> (1) cpd00003[0] + (1) cpd28300[0]	-1:cpd00004:0:0:"NADH";-1:cpd00067:0:0:"H+";-1:cpd28301:0:0:"Ubiquinones";1:cpd00003:0:0:"NAD";1:cpd28300:0:0:"Ubiquinols"	0	(1) cpd00004[0] + (1) cpd00067[0] + (1) cpd28301[0] => (1) cpd00003[0] + (1) cpd28300[0]	(1) NADH[0] + (1) H+[0] + (1) Ubiquinones[0] => (1) NAD[0] + (1) Ubiquinols[0]	>	>					1e+07	1e+07	cpd00003;cpd00004;cpd00067;cpd28300;cpd28301	CPDFORMERROR	0	rxn20247;rxn20254;rxn28005;rxn28008;rxn38176;rxn38178			not.assessed
1.6.5.9	EC	Complex I_Ca.Nitrospira_dfluvii	NA	NA	rxn37813	rxn37813	RXN0-5330.w.araexp.CPD-9956_UBIQUINONE-8	RXN0-5330.w.araexp.CPD-9956_UBIQUINONE-8	(1) cpd00004[0] + (1) cpd15560[0] <=> (1) cpd00003[0] + (1) cpd15561[0]	-1:cpd00004:0:0:"NADH";-1:cpd00067:0:0:"H+";-1:cpd15560:0:0:"Ubiquinone-8";1:cpd00003:0:0:"NAD";1:cpd15561:0:0:"Ubiquinol-8"	0	(1) cpd00004[0] + (1) cpd00067[0] + (1) cpd15560[0] => (1) cpd00003[0] + (1) cpd15561[0]	(1) NADH[0] + (1) H+[0] + (1) Ubiquinone-8[0] => (1) NAD[0] + (1) Ubiquinol-8[0]	>	>					-17.44	2.84	cpd00003;cpd00004;cpd00067;cpd15560;cpd15561	OK	1	rxn08975;rxn20249;rxn36776;rxn36919;rxn38177;rxn38179		rxn08975	approved
1.6.99.5	EC	Complex I_Ca.Nitrospira_dfluvii	NA	NA	rxn05796	rxn05796	R00281	NADH:acceptor oxidoreductase	(1) cpd00004[0] + (1) cpd11609[0] <=> (1) cpd00003[0] + (1) cpd11610[0]	-1:cpd00004:0:0:"NADH";-1:cpd00067:0:0:"H+";-1:cpd11609:0:0:"A";1:cpd00003:0:0:"NAD";1:cpd11610:0:0:"AH2"	0	(1) cpd00004[0] + (1) cpd00067[0] + (1) cpd11609[0] <=> (1) cpd00003[0] + (1) cpd11610[0]	(1) NADH[0] + (1) H+[0] + (1) A[0] <=> (1) NAD[0] + (1) AH2[0]	=	=					1e+07	1e+07	cpd00003;cpd00004;cpd00067;cpd11609;cpd11610	MI:H:-2/N:-1/R:-1	0	rxn31393			not.assessed
1.6.99.5	EC	Complex I_Ca.Nitrospira_dfluvii	NA	NA	rxn20262	rxn20262	NADH-DEHYDROGENASE-QUINONE-RXN.c	NADH dehydrogenase (quinone)	(1) cpd00004[0] + (1) cpd03185[0] <=> (1) cpd00003[0] + (1) cpd04395[0]	-1:cpd00004:0:0:"NADH";-1:cpd00067:0:0:"H+";-1:cpd03185:0:0:"Menadione";1:cpd00003:0:0:"NAD";1:cpd04395:0:0:"Menadiol"	0	(1) cpd00004[0] + (1) cpd00067[0] + (1) cpd03185[0] => (1) cpd00003[0] + (1) cpd04395[0]	(1) NADH[0] + (1) H+[0] + (1) Menadione[0] => (1) NAD[0] + (1) Menadiol[0]	>	>					-20.31	2.88	cpd00003;cpd00004;cpd00067;cpd03185;cpd04395	OK	0	rxn37692			not.assessed
1.6.99.5	EC	Complex I_Ca.Nitrospira_dfluvii	NA	NA	rxn39005	rxn39005	NADH-DEHYDROGENASE-QUINONE-RXN.c.brachyexp.BENZOSEMIQUINONE_HYDROQUINONE	NADH dehydrogenase (quinone)	(2) cpd00004[0] + (1) cpd19022[0] <=> (2) cpd00003[0] + (1) cpd00415[0]	-2:cpd00004:0:0:"NADH";-1:cpd19022:0:0:"p-Benzosemiquinone";2:cpd00003:0:0:"NAD";1:cpd00067:0:0:"H+";1:cpd00415:0:0:"Quinol"	0	(2) cpd00004[0] + (1) cpd19022[0] => (2) cpd00003[0] + (1) cpd00067[0] + (1) cpd00415[0]	(2) NADH[0] + (1) p-Benzosemiquinone[0] => (2) NAD[0] + (1) H+[0] + (1) Quinol[0]	>	>					-28.77	2.29	cpd00003;cpd00004;cpd00067;cpd00415;cpd19022	CI:3	0				not.assessed
1.6.99.5	EC	Complex I_Ca.Nitrospira_dfluvii	NA	NA	rxn39006	rxn39006	NADH-DEHYDROGENASE-QUINONE-RXN.c.brachyexp.CPD-9956_UBIQUINONE-8	NADH dehydrogenase (quinone)	(2) cpd00004[0] + (1) cpd15560[0] <=> (2) cpd00003[0] + (1) cpd15561[0]	-2:cpd00004:0:0:"NADH";-1:cpd15560:0:0:"Ubiquinone-8";2:cpd00003:0:0:"NAD";1:cpd15561:0:0:"Ubiquinol-8"	0	(2) cpd00004[0] + (1) cpd15560[0] => (2) cpd00003[0] + (1) cpd15561[0]	(2) NADH[0] + (1) Ubiquinone-8[0] => (2) NAD[0] + (1) Ubiquinol-8[0]	>	>					-32.24	3.37	cpd00003;cpd00004;cpd15560;cpd15561	CI:2	0				not.assessed
1.6.99.5	EC	Complex I_Ca.Nitrospira_dfluvii	NA	NA	rxn39007	rxn39007	NADH-DEHYDROGENASE-QUINONE-RXN.c.brachyexp.CPD-9957_UBIQUINONE-9	NADH dehydrogenase (quinone)	(2) cpd00004[0] + (1) cpd01351[0] <=> (2) cpd00003[0] + (1) cpd25914[0]	-2:cpd00004:0:0:"NADH";-1:cpd01351:0:0:"Ubiquinone-9";2:cpd00003:0:0:"NAD";1:cpd25914:0:0:"ubiquinol(9)"	0	(2) cpd00004[0] + (1) cpd01351[0] => (2) cpd00003[0] + (1) cpd25914[0]	(2) NADH[0] + (1) Ubiquinone-9[0] => (2) NAD[0] + (1) ubiquinol(9)[0]	>	>					-32.24	3.37	cpd00003;cpd00004;cpd01351;cpd25914	CI:2	0				not.assessed
1.6.99.5	EC	Complex I_Ca.Nitrospira_dfluvii	NA	NA	rxn39008	rxn39008	NADH-DEHYDROGENASE-QUINONE-RXN.c.brachyexp.CPD-9958_UBIQUINONE-10	NADH dehydrogenase (quinone)	(2) cpd00004[0] + (1) cpd08232[0] <=> (2) cpd00003[0] + (1) cpd25915[0]	-2:cpd00004:0:0:"NADH";-1:cpd08232:0:0:"Ubidecarenone";2:cpd00003:0:0:"NAD";1:cpd25915:0:0:"ubiquinol(10)"	0	(2) cpd00004[0] + (1) cpd08232[0] => (2) cpd00003[0] + (1) cpd25915[0]	(2) NADH[0] + (1) Ubidecarenone[0] => (2) NAD[0] + (1) ubiquinol(10)[0]	>	>					-32.24	3.37	cpd00003;cpd00004;cpd08232;cpd25915	CI:2	0				not.assessed
nadB	gene	Complex II_Ca.Nitrospira_dfluvii	L-ASPARTATE-OXID-RXN	1.4.3.16	rxn00262	rxn00262	R00357	L-Aspartic acid:oxygen oxidoreductase (deaminating)	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00041[0] <=> (1) cpd00013[0] + (1) cpd00025[0] + (1) cpd00032[0]	-1:cpd00001:0:0:"H2O";-1:cpd00007:0:0:"O2";-1:cpd00041:0:0:"L-Aspartate";1:cpd00013:0:0:"NH3";1:cpd00025:0:0:"H2O2";1:cpd00032:0:0:"Oxaloacetate"	0	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00041[0] => (1) cpd00013[0] + (1) cpd00025[0] + (1) cpd00032[0]	(1) H2O[0] + (1) O2[0] + (1) L-Aspartate[0] => (1) NH3[0] + (1) H2O2[0] + (1) Oxaloacetate[0]	>	>					-23.02	1.06	cpd00001;cpd00007;cpd00013;cpd00025;cpd00032;cpd00041	OK	0	rxn32053			approved
nadB	gene	Complex II_Ca.Nitrospira_dfluvii	L-ASPARTATE-OXID-RXN	1.4.3.16	rxn00338	rxn00338	R00481	L-aspartate:oxygen oxidoreductase	(1) cpd00007[0] + (1) cpd00041[0] <=> (1) cpd00025[0] + (1) cpd03470[0]	-1:cpd00007:0:0:"O2";-1:cpd00041:0:0:"L-Aspartate";1:cpd00025:0:0:"H2O2";1:cpd00067:0:0:"H+";1:cpd03470:0:0:"Iminoaspartate"	0	(1) cpd00007[0] + (1) cpd00041[0] => (1) cpd00025[0] + (1) cpd00067[0] + (1) cpd03470[0]	(1) O2[0] + (1) L-Aspartate[0] => (1) H2O2[0] + (1) H+[0] + (1) Iminoaspartate[0]	>	>					-53.35	1.83	cpd00007;cpd00025;cpd00041;cpd00067;cpd03470	OK	0	rxn20003			approved
nadB	gene	Complex II_Ca.Nitrospira_dfluvii	L-ASPARTATE-OXID-RXN	1.4.3.16	rxn08168	rxn08168	RXN-9772.c	L-aspartate : fumarate oxidoreductase (deaminating)	(1) cpd00041[0] + (1) cpd00106[0] <=> (1) cpd00036[0] + (1) cpd03470[0]	-1:cpd00041:0:0:"L-Aspartate";-1:cpd00106:0:0:"Fumarate";1:cpd00036:0:0:"Succinate";1:cpd00067:0:0:"H+";1:cpd03470:0:0:"Iminoaspartate"	0	(1) cpd00041[0] + (1) cpd00106[0] => (1) cpd00036[0] + (1) cpd00067[0] + (1) cpd03470[0]	(1) L-Aspartate[0] + (1) Fumarate[0] => (1) Succinate[0] + (1) H+[0] + (1) Iminoaspartate[0]	>	>					-36.64	1.83	cpd00036;cpd00041;cpd00067;cpd00106;cpd03470	OK	0	rxn38507			approved
nadE	gene	Complex II_Ca.Nitrospira_dfluvii	NAD-SYNTH-GLN-RXN	6.3.5.1	rxn00138	rxn00138	R00189	deamido-NAD+:ammonia ligase (AMP-forming)	(1) cpd00002[0] + (1) cpd00013[0] + (1) cpd00638[0] <=> (1) cpd00003[0] + (1) cpd00012[0] + (1) cpd00018[0]	-1:cpd00002:0:0:"ATP";-1:cpd00013:0:0:"NH3";-1:cpd00638:0:0:"Deamido-NAD";1:cpd00003:0:0:"NAD";1:cpd00012:0:0:"PPi";1:cpd00018:0:0:"AMP";2:cpd00067:0:0:"H+"	0	(1) cpd00002[0] + (1) cpd00013[0] + (1) cpd00638[0] => (1) cpd00003[0] + (1) cpd00012[0] + (1) cpd00018[0] + (2) cpd00067[0]	(1) ATP[0] + (1) NH3[0] + (1) Deamido-NAD[0] => (1) NAD[0] + (1) PPi[0] + (1) AMP[0] + (2) H+[0]	>	>					-22.58	0.91	cpd00002;cpd00003;cpd00012;cpd00013;cpd00018;cpd00067;cpd00638	OK	0	rxn30193;rxn32216	HB		approved
nadE	gene	Complex II_Ca.Nitrospira_dfluvii	NAD-SYNTH-GLN-RXN	6.3.5.1	rxn00190	rxn00190	R00257	Deamido-NAD+:L-glutamine amido-ligase (AMP-forming)	(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd00053[0] + (1) cpd00638[0] <=> (1) cpd00003[0] + (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd00023[0]	-1:cpd00001:0:0:"H2O";-1:cpd00002:0:0:"ATP";-1:cpd00053:0:0:"L-Glutamine";-1:cpd00638:0:0:"Deamido-NAD";1:cpd00003:0:0:"NAD";1:cpd00012:0:0:"PPi";1:cpd00018:0:0:"AMP";1:cpd00023:0:0:"L-Glutamate";2:cpd00067:0:0:"H+"	0	(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd00053[0] + (1) cpd00638[0] => (1) cpd00003[0] + (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd00023[0] + (2) cpd00067[0]	(1) H2O[0] + (1) ATP[0] + (1) L-Glutamine[0] + (1) Deamido-NAD[0] => (1) NAD[0] + (1) PPi[0] + (1) AMP[0] + (1) L-Glutamate[0] + (2) H+[0]	>	>					-27.3	0.75	cpd00001;cpd00002;cpd00003;cpd00012;cpd00018;cpd00023;cpd00053;cpd00067;cpd00638	OK	0	rxn33083	HB		approved
nadE	gene	Complex II_Ca.Nitrospira_dfluvii	NAD-SYNTH-NH3-RXN	6.3.1.5	rxn00138	rxn00138	R00189	deamido-NAD+:ammonia ligase (AMP-forming)	(1) cpd00002[0] + (1) cpd00013[0] + (1) cpd00638[0] <=> (1) cpd00003[0] + (1) cpd00012[0] + (1) cpd00018[0]	-1:cpd00002:0:0:"ATP";-1:cpd00013:0:0:"NH3";-1:cpd00638:0:0:"Deamido-NAD";1:cpd00003:0:0:"NAD";1:cpd00012:0:0:"PPi";1:cpd00018:0:0:"AMP";2:cpd00067:0:0:"H+"	0	(1) cpd00002[0] + (1) cpd00013[0] + (1) cpd00638[0] => (1) cpd00003[0] + (1) cpd00012[0] + (1) cpd00018[0] + (2) cpd00067[0]	(1) ATP[0] + (1) NH3[0] + (1) Deamido-NAD[0] => (1) NAD[0] + (1) PPi[0] + (1) AMP[0] + (2) H+[0]	>	>					-22.58	0.91	cpd00002;cpd00003;cpd00012;cpd00013;cpd00018;cpd00067;cpd00638	OK	0	rxn30193;rxn32216	HB		approved
nadE	gene	Complex II_Ca.Nitrospira_dfluvii	NAD-SYNTH-NH3-RXN	6.3.1.5	rxn30039	rxn30039	NADS1	NAD synthase (nh3)	(1) cpd00002[0] + (1) cpd00638[0] + (1) cpd19013[0] <=> (1) cpd00003[0] + (1) cpd00012[0] + (1) cpd00018[0]	-1:cpd00002:0:0:"ATP";-1:cpd00638:0:0:"Deamido-NAD";-1:cpd19013:0:0:"NH4+";1:cpd00003:0:0:"NAD";1:cpd00012:0:0:"PPi";1:cpd00018:0:0:"AMP";2:cpd00067:0:0:"H+"	0	(1) cpd00002[0] + (1) cpd00638[0] + (1) cpd19013[0] => (1) cpd00003[0] + (1) cpd00012[0] + (1) cpd00018[0] + (2) cpd00067[0]	(1) ATP[0] + (1) Deamido-NAD[0] + (1) NH4+[0] => (1) NAD[0] + (1) PPi[0] + (1) AMP[0] + (2) H+[0]	>	>					-22.58	0.91	cpd00002;cpd00003;cpd00012;cpd00018;cpd00067;cpd00638;cpd19013	OK	0	rxn30412			not.assessed
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	RXN-14971	1.3.5.1	rxn06109	rxn06109	R02164	Succinate:ubiquinone oxidoreductase	(1) cpd00036[0] + (1) cpd11669[0] <=> (1) cpd00106[0] + (1) cpd11665[0]	-1:cpd00036:0:0:"Succinate";-1:cpd11669:0:0:"Q";1:cpd00106:0:0:"Fumarate";1:cpd11665:0:0:"QH2"	0	(1) cpd00036[0] + (1) cpd11669[0] <=> (1) cpd00106[0] + (1) cpd11665[0]	(1) Succinate[0] + (1) Q[0] <=> (1) Fumarate[0] + (1) QH2[0]	>	=					-2.44	2.55	cpd00036;cpd00106;cpd11665;cpd11669	OK	0	rxn30643			removed
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	RXN-14971	1.3.5.1	rxn09272	rxn09272	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN.c.metaexp.CPD-9956_UBIQUINONE-8	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	(1) cpd00036[0] + (1) cpd15560[0] <=> (1) cpd00106[0] + (1) cpd15561[0]	-1:cpd00036:0:0:"Succinate";-1:cpd15560:0:0:"Ubiquinone-8";1:cpd00106:0:0:"Fumarate";1:cpd15561:0:0:"Ubiquinol-8"	0	(1) cpd00036[0] + (1) cpd15560[0] => (1) cpd00106[0] + (1) cpd15561[0]	(1) Succinate[0] + (1) Ubiquinone-8[0] => (1) Fumarate[0] + (1) Ubiquinol-8[0]	>	=					-2.44	2.55	cpd00036;cpd00106;cpd15560;cpd15561	OK	0	rxn27238;rxn37566;rxn38714;rxn38716;rxn38993			corrected
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	RXN-14971	1.3.5.1	rxn09417	rxn09417	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN.m.chlamyexp.UBIQUINOL-30_UBIQUINONE-6	Succinic dehydrogenase	(1) cpd00036[0] + (1) cpd15290[0] <=> (1) cpd00106[0] + (1) cpd15291[0]	-1:cpd00036:0:0:"Succinate";-1:cpd15290:0:0:"Ubiquinone-6";1:cpd00106:0:0:"Fumarate";1:cpd15291:0:0:"Ubiquinol-6"	0	(1) cpd00036[0] + (1) cpd15290[0] => (1) cpd00106[0] + (1) cpd15291[0]	(1) Succinate[0] + (1) Ubiquinone-6[0] => (1) Fumarate[0] + (1) Ubiquinol-6[0]	>	>					-114.8	3.15	cpd00036;cpd00106;cpd15290;cpd15291	OK	0				approved
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	RXN-14971	1.3.5.1	rxn27229	rxn27229	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN.c	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	(1) cpd00036[0] + (1) cpd28301[0] <=> (1) cpd00106[0] + (1) cpd28300[0]	-1:cpd00036:0:0:"Succinate";-1:cpd28301:0:0:"Ubiquinones";1:cpd00106:0:0:"Fumarate";1:cpd28300:0:0:"Ubiquinols"	0	(1) cpd00036[0] + (1) cpd28301[0] <=> (1) cpd00106[0] + (1) cpd28300[0]	(1) Succinate[0] + (1) Ubiquinones[0] <=> (1) Fumarate[0] + (1) Ubiquinols[0]	=	=					1e+07	1e+07	cpd00036;cpd00106;cpd28300;cpd28301	CPDFORMERROR	0	rxn27236;rxn27243;rxn28994;rxn38713;rxn38715			not.assessed
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	RXN-14971	1.3.5.1	rxn33444	rxn33444	rxn1547_m	Succinate dehydrogenase (ubiquinone)	(1) cpd00036[0] <=> (1) cpd00106[0]	-1:cpd00036:0:0:"Succinate";2:cpd00067:0:0:"H+";1:cpd00106:0:0:"Fumarate"	0	(1) cpd00036[0] <=> (2) cpd00067[0] + (1) cpd00106[0]	(1) Succinate[0] <=> (2) H+[0] + (1) Fumarate[0]	=	=					0.2	0.7	cpd00036;cpd00067;cpd00106	CI:2	0				not.assessed
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	RXN-14971	1.3.5.1	rxn37562	rxn37562	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN.c.metaexp.CPD-9957_UBIQUINONE-9	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	(1) cpd00036[0] + (1) cpd01351[0] <=> (1) cpd00106[0] + (1) cpd25914[0]	-1:cpd00036:0:0:"Succinate";-1:cpd01351:0:0:"Ubiquinone-9";1:cpd00106:0:0:"Fumarate";1:cpd25914:0:0:"ubiquinol(9)"	0	(1) cpd00036[0] + (1) cpd01351[0] <=> (1) cpd00106[0] + (1) cpd25914[0]	(1) Succinate[0] + (1) Ubiquinone-9[0] <=> (1) Fumarate[0] + (1) ubiquinol(9)[0]	=	=					-2.44	2.55	cpd00036;cpd00106;cpd01351;cpd25914	OK	0	rxn37564;rxn37567;rxn37643			not.assessed
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	RXN-14971	1.3.5.1	rxn37563	rxn37563	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN.c.metaexp.CPD-9958_UBIQUINONE-10	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	(1) cpd00036[0] + (1) cpd08232[0] <=> (1) cpd00106[0] + (1) cpd25915[0]	-1:cpd00036:0:0:"Succinate";-1:cpd08232:0:0:"Ubidecarenone";1:cpd00106:0:0:"Fumarate";1:cpd25915:0:0:"ubiquinol(10)"	0	(1) cpd00036[0] + (1) cpd08232[0] <=> (1) cpd00106[0] + (1) cpd25915[0]	(1) Succinate[0] + (1) Ubidecarenone[0] <=> (1) Fumarate[0] + (1) ubiquinol(10)[0]	=	=					-2.44	2.55	cpd00036;cpd00106;cpd08232;cpd25915	OK	0	rxn37565;rxn37568;rxn38994			not.assessed
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	RXN-14971	1.3.5.1	rxn37641	rxn37641	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN.c.plantexp.UBIQUINOL-8_UBIQUINONE-8	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	(1) cpd00036[0] + (1) cpd15560[0] <=> (1) cpd00106[0] + (1) cpd29608[0]	-1:cpd00036:0:0:"Succinate";-1:cpd15560:0:0:"Ubiquinone-8";1:cpd00106:0:0:"Fumarate";1:cpd29608:0:0:"ubiquinol(8)"	0	(1) cpd00036[0] + (1) cpd15560[0] => (1) cpd00106[0] + (1) cpd29608[0]	(1) Succinate[0] + (1) Ubiquinone-8[0] => (1) Fumarate[0] + (1) ubiquinol(8)[0]	>	>					-123.24	4.4	cpd00036;cpd00106;cpd15560;cpd29608	OK	0	rxn37642;rxn37644			not.assessed
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	RXN-14971	1.3.5.1	rxn38991	rxn38991	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN.m.chlamyexp.CPD-9717_CPD-9955	Succinic dehydrogenase	(1) cpd00036[0] + (1) cpd25792[0] <=> (1) cpd00106[0] + (1) cpd25913[0]	-1:cpd00036:0:0:"Succinate";-1:cpd25792:0:0:"coenzyme-Q7";1:cpd00106:0:0:"Fumarate";1:cpd25913:0:0:"ubiquinol(7)"	0	(1) cpd00036[0] + (1) cpd25792[0] <=> (1) cpd00106[0] + (1) cpd25913[0]	(1) Succinate[0] + (1) coenzyme-Q7[0] <=> (1) Fumarate[0] + (1) ubiquinol(7)[0]	=	=					-2.44	2.55	cpd00036;cpd00106;cpd25792;cpd25913	OK	0	rxn38992			not.assessed
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	RXN-14971	1.3.5.1	rxn38995	rxn38995	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN.w.chlamyexp.UBIQUINOL-30_UBIQUINONE-6	Succinic dehydrogenase	(1) cpd00036[0] + (1) cpd15290[0] <=> (1) cpd00106[0] + (1) cpd11665[0]	-1:cpd00036:0:0:"Succinate";-1:cpd15290:0:0:"Ubiquinone-6";1:cpd00106:0:0:"Fumarate";1:cpd11665:0:0:"QH2"	0	(1) cpd00036[0] + (1) cpd15290[0] => (1) cpd00106[0] + (1) cpd11665[0]	(1) Succinate[0] + (1) Ubiquinone-6[0] => (1) Fumarate[0] + (1) QH2[0]	>	>					-114.8	3.15	cpd00036;cpd00106;cpd11665;cpd15290	MI:C:-20/H:-32	0				not.assessed
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	RXN-14971	1.3.5.1	rxn00288	rxn00288	R00408	Succinate:(acceptor) oxidoreductase	(1) cpd00015[0] + (1) cpd00036[0] <=> (1) cpd00106[0] + (1) cpd00982[0]	-1:cpd00015:0:0:"FAD";-1:cpd00036:0:0:"Succinate";-1:cpd00067:0:0:"H+";1:cpd00106:0:0:"Fumarate";1:cpd00982:0:0:"FADH2"	0	(1) cpd00015[0] + (1) cpd00036[0] + (1) cpd00067[0] => (1) cpd00106[0] + (1) cpd00982[0]	(1) FAD[0] + (1) Succinate[0] + (1) H+[0] => (1) Fumarate[0] + (1) FADH2[0]	>	=					5.68	2.01	cpd00015;cpd00036;cpd00067;cpd00106;cpd00982	OK	0	rxn30176;rxn34271	HB		corrected
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	1.3.5.1	rxn06109	rxn06109	R02164	Succinate:ubiquinone oxidoreductase	(1) cpd00036[0] + (1) cpd11669[0] <=> (1) cpd00106[0] + (1) cpd11665[0]	-1:cpd00036:0:0:"Succinate";-1:cpd11669:0:0:"Q";1:cpd00106:0:0:"Fumarate";1:cpd11665:0:0:"QH2"	0	(1) cpd00036[0] + (1) cpd11669[0] <=> (1) cpd00106[0] + (1) cpd11665[0]	(1) Succinate[0] + (1) Q[0] <=> (1) Fumarate[0] + (1) QH2[0]	>	=					-2.44	2.55	cpd00036;cpd00106;cpd11665;cpd11669	OK	0	rxn30643			removed
