pwy_id	pwy_name	rxn_id	EC_num	blast_result	blast_result_score	pwy_completeness
CAMALEXIN-SYN	 camalexin biosynthesis with 12 reactions	RXN-19841		NO sequence data found	0.5	
CAMALEXIN-SYN	 camalexin biosynthesis with 12 reactions	RXN-19839		NO sequence data found	0.5	
CAMALEXIN-SYN	 camalexin biosynthesis with 12 reactions	RXN-19837	1.14.14.M36	NO sequence data found	0.5	0/11 (0%)
CARNMET-PWY	 L-carnitine degradation I with 4 reactions	CROBETREDUCT-RXN	1.3.8.13	NO sequence data found	0.5	
CARNMET-PWY	 L-carnitine degradation I with 4 reactions	RXN0-3601	2.8.3.21	NO sequence data found	0.5	
CARNMET-PWY	 L-carnitine degradation I with 4 reactions	LCARNCOALIG-RXN	6.2.1.48	NO blast hit	-2	
CARNMET-PWY	 L-carnitine degradation I with 4 reactions	CARNDETRU-RXN	4.2.1.149	NO sequence data found	0.5	0/4 (0%)
CATECHOL-ORTHO-CLEAVAGE-PWY	 catechol degradation to &beta;-ketoadipate with 4 reactions	CATECHOL-12-DIOXYGENASE-RXN	1.13.11.1	NO good blast hit	1	
CATECHOL-ORTHO-CLEAVAGE-PWY	 catechol degradation to &beta;-ketoadipate with 4 reactions	MUCONATE-CYCLOISOMERASE-RXN	5.5.1.1	NO blast hit	-2	
CATECHOL-ORTHO-CLEAVAGE-PWY	 catechol degradation to &beta;-ketoadipate with 4 reactions	MUCONOLACTONE-DELTA-ISOMERASE-RXN	5.3.3.4	NO blast hit	-2	
CATECHOL-ORTHO-CLEAVAGE-PWY	 catechol degradation to &beta;-ketoadipate with 4 reactions	3-OXOADIPATE-ENOL-LACTONASE-RXN	3.1.1.24	NO blast hit	-2	0/4 (0%)
CENTBENZCOA-PWY	 benzoyl-CoA degradation II (anaerobic) with 7 reactions	1.3.99.15-RXN	1.3.7.8	NO blast hit	-2	
CENTBENZCOA-PWY	 benzoyl-CoA degradation II (anaerobic) with 7 reactions	HADTHAUERA-RXN	1.1.1.368	NO good blast hit	1	
CENTBENZCOA-PWY	 benzoyl-CoA degradation II (anaerobic) with 7 reactions	1.1.1.259-RXN	1.1.1.259	NO sequence data found	0.5	
CENTBENZCOA-PWY	 benzoyl-CoA degradation II (anaerobic) with 7 reactions	RXN-8032		NO sequence data found	0.5	
CENTBENZCOA-PWY	 benzoyl-CoA degradation II (anaerobic) with 7 reactions	4.2.1.100-RXN	4.2.1.100	Blast hit (4x)	2	
CENTBENZCOA-PWY	 benzoyl-CoA degradation II (anaerobic) with 7 reactions	RXN-15012	3.7.1.21	NO good blast hit	1	
CENTBENZCOA-PWY	 benzoyl-CoA degradation II (anaerobic) with 7 reactions	RXN-15013	3.7.1.21	NO good blast hit	1	(1+2)/7 (42%) with 2 reactions of unclear state
CENTFERM-PWY	 pyruvate fermentation to butanoate with 8 reactions	ACETYL-COA-ACETYLTRANSFER-RXN	2.3.1.16	Blast hit (16x)	2	
CENTFERM-PWY	 pyruvate fermentation to butanoate with 8 reactions	ACETYL-COA-ACETYLTRANSFER-RXN	2.3.1.9	Blast hit (246x)	2	
CENTFERM-PWY	 pyruvate fermentation to butanoate with 8 reactions	PHOSPHATE-BUTYRYLTRANSFERASE-RXN	2.3.1.19	NO blast hit	-2	
CENTFERM-PWY	 pyruvate fermentation to butanoate with 8 reactions	BUTYRATE-KINASE-RXN	2.7.2.7	NO blast hit	-2	
CENTFERM-PWY	 pyruvate fermentation to butanoate with 8 reactions	RXN-11662	1.1.1.35	Blast hit (16x)	2	
CENTFERM-PWY	 pyruvate fermentation to butanoate with 8 reactions	PYRUFLAVREDUCT-RXN	1.2.7.1	NO blast hit	-2	
CENTFERM-PWY	 pyruvate fermentation to butanoate with 8 reactions	BUTYRYL-COA-DEHYDROGENASE-RXN	1.3.8.1	NO blast hit	-2	
CENTFERM-PWY	 pyruvate fermentation to butanoate with 8 reactions	RXN-11667	4.2.1.150	Blast hit (4x)	2	4/8 (50%)
CHLOROPHYLL-SYN	 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent) with 9 reactions	PROTOPORGENOXI-RXN	1.3.3.4	NO blast hit	-2	
CHLOROPHYLL-SYN	 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent) with 9 reactions	UROGENDECARBOX-RXN	4.1.1.37	NO blast hit	-2	
CHLOROPHYLL-SYN	 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent) with 9 reactions	RXN1F-20	6.6.1.1	NO hit because of missing subunits	-1	
CHLOROPHYLL-SYN	 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent) with 9 reactions	RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN	2.1.1.11	NO blast hit	-2	
CHLOROPHYLL-SYN	 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent) with 9 reactions	RXN0-1461	1.3.3.3	NO blast hit	-2	
CHLOROPHYLL-SYN	 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent) with 9 reactions	RXN-5284	1.14.13.81	NO blast hit	-2	
CHLOROPHYLL-SYN	 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent) with 9 reactions	RXN-5283	1.14.13.81	NO blast hit	-2	
CHLOROPHYLL-SYN	 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent) with 9 reactions	RXN-5282	1.14.13.81	NO blast hit	-2	
CHLOROPHYLL-SYN	 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent) with 9 reactions	RXN-5285	1.3.1.33	NO sequence data found	0.5	(0+1)/9 (11%) with 1 reactions of unclear state
CHOLINE-BETAINE-ANA-PWY	 choline degradation I with 2 reactions	BADH-RXN	1.2.1.8	NO blast hit	-2	
CHOLINE-BETAINE-ANA-PWY	 choline degradation I with 2 reactions	CHD-RXN	1.1.99.1	NO blast hit	-2	0/2 (0%)
CITRULBIO-PWY	 L-citrulline biosynthesis with 9 reactions	GLUTAMIN-RXN	3.5.1.38	Blast hit (36x)	2	
CITRULBIO-PWY	 L-citrulline biosynthesis with 9 reactions	GLUTAMIN-RXN	3.5.1.2	Blast hit (36x)	2	
CITRULBIO-PWY	 L-citrulline biosynthesis with 9 reactions	ARGINASE-RXN	3.5.3.1	Blast hit (4x)	2	
CITRULBIO-PWY	 L-citrulline biosynthesis with 9 reactions	SPONTPRO-RXN		--> Spontaneous reaction <--	2	
CITRULBIO-PWY	 L-citrulline biosynthesis with 9 reactions	ORNITHINE-GLU-AMINOTRANSFERASE-RXN	2.6.1.13	Blast hit (4x)	2	
CITRULBIO-PWY	 L-citrulline biosynthesis with 9 reactions	ORNCARBAMTRANSFER-RXN	2.1.3.3	Blast hit (16x)	2	
CITRULBIO-PWY	 L-citrulline biosynthesis with 9 reactions	GLUTKIN-RXN	2.7.2.11	NO blast hit	-2	
CITRULBIO-PWY	 L-citrulline biosynthesis with 9 reactions	GLUTSEMIALDEHYDROG-RXN	1.2.1.41	NO blast hit	-2	
CITRULBIO-PWY	 L-citrulline biosynthesis with 9 reactions	RXN-14903	1.5.5.2	NO blast hit	-2	5/8 (62%)
CITRULLINE-DEG-PWY	 L-citrulline degradation with 3 reactions	ORNCARBAMTRANSFER-RXN	2.1.3.3	Blast hit (16x)	2	
CITRULLINE-DEG-PWY	 L-citrulline degradation with 3 reactions	RXN-14196		NO blast hit	-2	
CITRULLINE-DEG-PWY	 L-citrulline degradation with 3 reactions	RXN0-5222		--> Spontaneous reaction <--	2	1/2 (50%)
CO2FORM-PWY	 methanogenesis from methanol with 2 reactions	RXN-8095	2.1.1.90	NO blast hit	-2	
CO2FORM-PWY	 methanogenesis from methanol with 2 reactions	RXN-8096	2.1.1.246	NO blast hit	-2	0/2 (0%)
COA-PWY	 coenzyme A biosynthesis I (prokaryotic) with 4 reactions	PANTEPADENYLYLTRAN-RXN	2.7.7.3	NO good blast hit	1	
COA-PWY	 coenzyme A biosynthesis I (prokaryotic) with 4 reactions	DEPHOSPHOCOAKIN-RXN	2.7.1.24	Blast hit (8x)	2	
COA-PWY	 coenzyme A biosynthesis I (prokaryotic) with 4 reactions	P-PANTOCYSDECARB-RXN	4.1.1.36	Blast hit (4x)	2	
COA-PWY	 coenzyme A biosynthesis I (prokaryotic) with 4 reactions	P-PANTOCYSLIG-RXN	6.3.2.5	Blast hit (4x)	2	3/4 (75%)
CODH-PWY	 reductive acetyl coenzyme A pathway I (homoacetogenic bacteria) with 9 reactions	FORMATE-DEHYDROGENASE-NADP+-RXN	1.17.1.10	NO sequence data found	0.5	
CODH-PWY	 reductive acetyl coenzyme A pathway I (homoacetogenic bacteria) with 9 reactions	METHCOCLTH-RXN	2.1.1.258	NO good blast hit	1	
CODH-PWY	 reductive acetyl coenzyme A pathway I (homoacetogenic bacteria) with 9 reactions	ACETYLSYNCLTH-RXN	2.3.1.169	NO blast hit	-2	
CODH-PWY	 reductive acetyl coenzyme A pathway I (homoacetogenic bacteria) with 9 reactions	RXN-5061	1.5.7.1	NO blast hit	-2	
CODH-PWY	 reductive acetyl coenzyme A pathway I (homoacetogenic bacteria) with 9 reactions	1.5.1.20-RXN	1.5.1.20	NO blast hit	-2	
CODH-PWY	 reductive acetyl coenzyme A pathway I (homoacetogenic bacteria) with 9 reactions	METHENYLTHFCYCLOHYDRO-RXN	3.5.4.9	Blast hit (8x)	2	
CODH-PWY	 reductive acetyl coenzyme A pathway I (homoacetogenic bacteria) with 9 reactions	FORMATETHFLIG-RXN	6.3.4.3	NO blast hit	-2	
CODH-PWY	 reductive acetyl coenzyme A pathway I (homoacetogenic bacteria) with 9 reactions	METHYLENETHFDEHYDROG-NADP-RXN	1.5.1.5	Blast hit (8x)	2	
CODH-PWY	 reductive acetyl coenzyme A pathway I (homoacetogenic bacteria) with 9 reactions	1.2.7.4-RXN	1.2.7.4	NO blast hit	-2	(2+1)/9 (33%) with 1 reactions of unclear state
CRNFORCAT-PWY	 creatinine degradation I with 4 reactions	CREATININASE-RXN	3.5.2.10	Blast hit (18x)	2	
CRNFORCAT-PWY	 creatinine degradation I with 4 reactions	CREATINASE-RXN	3.5.3.3	Blast hit (4x)	2	
CRNFORCAT-PWY	 creatinine degradation I with 4 reactions	SARCOSINE-DEHYDROGENASE-RXN	1.5.8.3	NO blast hit	-2	
CRNFORCAT-PWY	 creatinine degradation I with 4 reactions	SARCOX-RXN	1.5.3.1	NO hit because of missing subunits	-1	2/4 (50%)
CYANCAT-PWY	 cyanate degradation with 3 reactions	RXN0-5222		--> Spontaneous reaction <--	2	
CYANCAT-PWY	 cyanate degradation with 3 reactions	RXN0-5224	4.2.1.1	NO blast hit	-2	
CYANCAT-PWY	 cyanate degradation with 3 reactions	R524-RXN	4.2.1.104	NO blast hit	-2	0/2 (0%)
CYCLOHEXANOL-OXIDATION-PWY	 cyclohexanol degradation with 5 reactions	CYCLOHEXANOL-DEHYDROGENASE-RXN	1.1.1.245	NO good blast hit	1	
CYCLOHEXANOL-OXIDATION-PWY	 cyclohexanol degradation with 5 reactions	CYCLOHEXANONE-MONOOXYGENASE-RXN	1.14.13.22	NO blast hit	-2	
CYCLOHEXANOL-OXIDATION-PWY	 cyclohexanol degradation with 5 reactions	6-OXOHEXANOATE-OXIDATION-RXN	1.2.1.63	NO sequence data found	0.5	
CYCLOHEXANOL-OXIDATION-PWY	 cyclohexanol degradation with 5 reactions	6-HYDROXYHEXANOATE-OXIDATION-RXN	1.1.1.258	NO sequence data found	0.5	
CYCLOHEXANOL-OXIDATION-PWY	 cyclohexanol degradation with 5 reactions	6-HEXANOLIDE-HYDROLYSIS-RXN		NO sequence data found	0.5	0/5 (0%)
CYSTEINE-DEG-PWY	 L-cysteine degradation I with 3 reactions	CYSTEINE-DIOXYGENASE-RXN	1.13.11.20	NO blast hit	-2	
CYSTEINE-DEG-PWY	 L-cysteine degradation I with 3 reactions	3-SULFINOALANINE-AMINOTRANSFERASE-RXN		NO sequence data found	0.5	
CYSTEINE-DEG-PWY	 L-cysteine degradation I with 3 reactions	3-SULFINYL-PYRUVATE-SPON-RXN		--> Spontaneous reaction <--	2	0/2 (0%)
CYSTSYN-PWY	 L-cysteine biosynthesis I with 2 reactions	SERINE-O-ACETTRAN-RXN	2.3.1.30	Blast hit (4x)	2	
CYSTSYN-PWY	 L-cysteine biosynthesis I with 2 reactions	ACSERLY-RXN	2.5.1.47	NO blast hit	-2	1/2 (50%)
DAPLYSINESYN-PWY	 L-lysine biosynthesis I with 9 reactions	DIAMINOPIMEPIM-RXN	5.1.1.7	NO blast hit	-2	
DAPLYSINESYN-PWY	 L-lysine biosynthesis I with 9 reactions	DIAMINOPIMDECARB-RXN	4.1.1.20	NO blast hit	-2	
DAPLYSINESYN-PWY	 L-lysine biosynthesis I with 9 reactions	SUCCDIAMINOPIMDESUCC-RXN	3.5.1.18	Blast hit (4x)	2	
DAPLYSINESYN-PWY	 L-lysine biosynthesis I with 9 reactions	SUCCINYLDIAMINOPIMTRANS-RXN	2.6.1.17	Blast hit (8x)	2	
DAPLYSINESYN-PWY	 L-lysine biosynthesis I with 9 reactions	TETHYDPICSUCC-RXN	2.3.1.117	NO good blast hit	1	
DAPLYSINESYN-PWY	 L-lysine biosynthesis I with 9 reactions	DIHYDRODIPICSYN-RXN	4.3.3.7	NO blast hit	-2	
DAPLYSINESYN-PWY	 L-lysine biosynthesis I with 9 reactions	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	1.2.1.11	Blast hit (4x)	2	
DAPLYSINESYN-PWY	 L-lysine biosynthesis I with 9 reactions	ASPARTATEKIN-RXN	2.7.2.4	Blast hit (4x)	2	
DAPLYSINESYN-PWY	 L-lysine biosynthesis I with 9 reactions	RXN-14014	1.17.1.8	NO blast hit	-2	4/9 (44%)
DARABCATK12-PWY	 D-arabinose degradation I with 4 reactions	DARABISOM-RXN	5.3.1.3	NO sequence data found	0.5	
DARABCATK12-PWY	 D-arabinose degradation I with 4 reactions	DARABKIN-RXN	2.7.1.51	NO blast hit	-2	
DARABCATK12-PWY	 D-arabinose degradation I with 4 reactions	DARABALDOL-RXN	4.1.2.17	NO blast hit	-2	
DARABCATK12-PWY	 D-arabinose degradation I with 4 reactions	GLYCOLALD-DEHYDROG-RXN	1.2.1.21	NO blast hit	-2	(0+1)/4 (25%) with 1 reactions of unclear state
DARABCAT-PWY	 D-arabinose degradation II with 2 reactions	D-RIBULOKIN-RXN	2.7.1.47	NO sequence data found	0.5	
DARABCAT-PWY	 D-arabinose degradation II with 2 reactions	DARABISOM-RXN	5.3.1.3	NO sequence data found	0.5	0/2 (0%)
DARABITOLUTIL-PWY	 D-arabitol degradation with 2 reactions	D-ARABINITOL-4-DEHYDROGENASE-RXN	1.1.1.11	NO sequence data found	0.5	
DARABITOLUTIL-PWY	 D-arabitol degradation with 2 reactions	XYLULOKIN-RXN	2.7.1.17	NO blast hit	-2	0/2 (0%)
DENITRIFICATION-PWY	 nitrate reduction I (denitrification) with 5 reactions	NITRIC-OXIDE-REDUCTASE-RXN	1.7.2.5	NO hit because of missing subunits	-1	
DENITRIFICATION-PWY	 nitrate reduction I (denitrification) with 5 reactions	RXN-12130	1.7.2.4	NO hit because of missing subunits	-1	
DENITRIFICATION-PWY	 nitrate reduction I (denitrification) with 5 reactions	RXN-15838	1.7.2.1	Blast hit (12x)	2	
DENITRIFICATION-PWY	 nitrate reduction I (denitrification) with 5 reactions	RXN-11236	1.7.5.1	NO blast hit	-2	
DENITRIFICATION-PWY	 nitrate reduction I (denitrification) with 5 reactions	TRANS-RXN0-239		NO sequence data found	0.5	(1+1)/5 (40%) with 1 reactions of unclear state
DESULFONATION-PWY	 benzenesulfonate degradation with 1 reactions	BSDOSALCAL-RXN		NO sequence data found	0.5	0/1 (0%)
DETOX1-PWY	 superoxide radicals degradation with 3 reactions	SUPEROX-DISMUT-RXN	1.15.1.1	Blast hit (4x)	2	
DETOX1-PWY	 superoxide radicals degradation with 3 reactions	CATAL-RXN	1.11.1.6	NO blast hit	-2	
DETOX1-PWY	 superoxide radicals degradation with 3 reactions	CATAL-RXN	1.11.1.21	NO blast hit	-2	1/3 (33%)
DHGLUCONATE-PYR-CAT-PWY	 glucose degradation (oxidative) with 5 reactions	DEHYDOGLUCONOKINASE-RXN	2.7.1.13	NO sequence data found	0.5	
DHGLUCONATE-PYR-CAT-PWY	 glucose degradation (oxidative) with 5 reactions	1.1.1.43-RXN	1.1.1.43	NO sequence data found	0.5	
DHGLUCONATE-PYR-CAT-PWY	 glucose degradation (oxidative) with 5 reactions	GLUCONATE-2-DEHYDROGENASE-RXN	1.1.99.3	NO blast hit	-2	
DHGLUCONATE-PYR-CAT-PWY	 glucose degradation (oxidative) with 5 reactions	GLUCONOLACT-RXN	3.1.1.17	--> Spontaneous reaction <--	2	
DHGLUCONATE-PYR-CAT-PWY	 glucose degradation (oxidative) with 5 reactions	RXN0-6373	1.1.5.2	Blast hit (4x)	2	1/4 (25%)
DISSULFRED-PWY	 dissimilatory sulfate reduction I (to hydrogen sufide)) with 4 reactions	SULFATE-ADENYLYLTRANS-RXN	2.7.7.4	Blast hit (4x)	2	
DISSULFRED-PWY	 dissimilatory sulfate reduction I (to hydrogen sufide)) with 4 reactions	ADENYLYLSULFATE-REDUCTASE-RXN	1.8.99.2	NO hit because of missing subunits	-1	
DISSULFRED-PWY	 dissimilatory sulfate reduction I (to hydrogen sufide)) with 4 reactions	RXN-17803	1.8.99.5	NO blast hit	-2	
DISSULFRED-PWY	 dissimilatory sulfate reduction I (to hydrogen sufide)) with 4 reactions	RXN-17804	1.8.5.M1	NO sequence data found	0.5	(1+1)/4 (50%) with 1 reactions of unclear state
DTDPRHAMSYN-PWY	 dTDP-L-rhamnose biosynthesis with 4 reactions	DTDPDEHYDRHAMEPIM-RXN	5.1.3.13	NO blast hit	-2	
DTDPRHAMSYN-PWY	 dTDP-L-rhamnose biosynthesis with 4 reactions	DTDPDEHYRHAMREDUCT-RXN	1.1.1.133	NO blast hit	-2	
DTDPRHAMSYN-PWY	 dTDP-L-rhamnose biosynthesis with 4 reactions	DTDPGLUCOSEPP-RXN	2.7.7.24	Blast hit (4x)	2	
DTDPRHAMSYN-PWY	 dTDP-L-rhamnose biosynthesis with 4 reactions	DTDPGLUCDEHYDRAT-RXN	4.2.1.46	NO good blast hit	1	1/4 (25%)
ENTNER-DOUDOROFF-PWY	 Entner-Doudoroff shunt with 3 reactions	KDPGALDOL-RXN	4.1.2.55	NO blast hit	-2	
ENTNER-DOUDOROFF-PWY	 Entner-Doudoroff shunt with 3 reactions	KDPGALDOL-RXN	4.1.2.14	NO blast hit	-2	
ENTNER-DOUDOROFF-PWY	 Entner-Doudoroff shunt with 3 reactions	PGLUCONDEHYDRAT-RXN	4.2.1.12	Blast hit (4x)	2	1/3 (33%)
ETHYL-PWY	 ethene biosynthesis I (plants) with 3 reactions	S-ADENMETSYN-RXN	2.5.1.6	NO blast hit	-2	
ETHYL-PWY	 ethene biosynthesis I (plants) with 3 reactions	4.4.1.14-RXN	4.4.1.14	Blast hit (8x)	2	
ETHYL-PWY	 ethene biosynthesis I (plants) with 3 reactions	ETHYL-RXN	1.14.17.4	NO sequence data found	0.5	1/3 (33%)
ETOH-ACETYLCOA-ANA-PWY	 ethanol degradation I with 2 reactions	ALCOHOL-DEHYDROG-RXN	1.1.1.1	NO good blast hit	1	
ETOH-ACETYLCOA-ANA-PWY	 ethanol degradation I with 2 reactions	ACETALD-DEHYDROG-RXN	1.2.1.10	Blast hit (4x)	2	1/2 (50%)
FAO-PWY	 fatty acid &beta;-oxidation I (generic) with 7 reactions	OHACYL-COA-DEHYDROG-RXN	1.1.1.35	Blast hit (16x)	2	
FAO-PWY	 fatty acid &beta;-oxidation I (generic) with 7 reactions	KETOACYLCOATHIOL-RXN	2.3.1.16	Blast hit (16x)	2	
FAO-PWY	 fatty acid &beta;-oxidation I (generic) with 7 reactions	OHBUTYRYL-COA-EPIM-RXN	5.1.2.3	Blast hit (8x)	2	
FAO-PWY	 fatty acid &beta;-oxidation I (generic) with 7 reactions	ACYLCOASYN-RXN		NO sequence data found	0.5	
FAO-PWY	 fatty acid &beta;-oxidation I (generic) with 7 reactions	ACYLCOADEHYDROG-RXN		Blast hit (4x)	2	
FAO-PWY	 fatty acid &beta;-oxidation I (generic) with 7 reactions	ENOYL-COA-DELTA-ISOM-RXN	5.3.3.8	Blast hit (8x)	2	
FAO-PWY	 fatty acid &beta;-oxidation I (generic) with 7 reactions	ENOYL-COA-HYDRAT-RXN	4.2.1.17	Blast hit (40x)	2	(6+1)/7 (100%) with 1 reactions of unclear state
FASYN-ELONG-PWY	 fatty acid elongation -- saturated with 8 reactions	3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	4.2.1.59	NO blast hit	-2	
FASYN-ELONG-PWY	 fatty acid elongation -- saturated with 8 reactions	ENOYL-ACP-REDUCT-NADPH-RXN	1.3.1.10	NO good blast hit	1	
FASYN-ELONG-PWY	 fatty acid elongation -- saturated with 8 reactions	ENOYL-ACP-REDUCT-NADPH-RXN	1.3.1.104	NO good blast hit	1	
FASYN-ELONG-PWY	 fatty acid elongation -- saturated with 8 reactions	ENOYL-ACP-REDUCT-NADPH-RXN	1.3.1.39	NO sequence data found	0.5	
FASYN-ELONG-PWY	 fatty acid elongation -- saturated with 8 reactions	ENOYL-ACP-REDUCT-NADH-RXN	1.3.1.9	NO good blast hit	1	
FASYN-ELONG-PWY	 fatty acid elongation -- saturated with 8 reactions	3-OXOACYL-ACP-REDUCT-RXN	1.1.1.100	Blast hit (19x)	2	
FASYN-ELONG-PWY	 fatty acid elongation -- saturated with 8 reactions	3-OXOACYL-ACP-SYNTH-RXN	2.3.1.179	NO good blast hit	1	
FASYN-ELONG-PWY	 fatty acid elongation -- saturated with 8 reactions	3-OXOACYL-ACP-SYNTH-RXN	2.3.1.41	Blast hit (4x)	2	(2+1)/8 (37%) with 1 reactions of unclear state
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	PHOSACETYLTRANS-RXN	2.3.1.8	NO blast hit	-2	
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	ACETATEKIN-RXN	2.7.2.15	NO blast hit	-2	
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	ACETATEKIN-RXN	2.7.2.1	NO blast hit	-2	
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	PYRUVFORMLY-RXN	2.3.1.54	NO blast hit	-2	
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	ACETALD-DEHYDROG-RXN	1.2.1.10	Blast hit (4x)	2	
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	ALCOHOL-DEHYDROG-RXN	1.1.1.1	NO good blast hit	1	
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	PEPDEPHOS-RXN	2.7.1.40	NO blast hit	-2	
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	DLACTDEHYDROGNAD-RXN	1.1.1.28	Blast hit (8x)	2	
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	FUMHYDR-RXN	4.2.1.2	Blast hit (4x)	2	
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	PEPCARBOX-RXN	4.1.1.31	NO blast hit	-2	
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	FHLMULTI-RXN		NO blast hit	-2	
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	R601-RXN	1.3.5.4	Blast hit (8x)	2	
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	CITSYN-RXN	2.3.3.16	Blast hit (4x)	2	
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	CITSYN-RXN	2.3.3.1	Blast hit (4x)	2	
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	ACONITATEDEHYDR-RXN	4.2.1.3	Blast hit (96x)	2	
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	ACONITATEHYDR-RXN	4.2.1.3	Blast hit (96x)	2	
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	ISOCITDEH-RXN	1.1.1.42	Blast hit (8x)	2	
FERMENTATION-PWY	 mixed acid fermentation with 18 reactions	MALATE-DEH-RXN	1.1.1.37	Blast hit (8x)	2	10/18 (55%)
FESULFOX-PWY	 sulfur oxidation II (Fe+3-dependent) with 3 reactions	SULFFEOXIDO-RXN		NO sequence data found	0.5	
FESULFOX-PWY	 sulfur oxidation II (Fe+3-dependent) with 3 reactions	FESO3OXI-RXN		NO sequence data found	0.5	
FESULFOX-PWY	 sulfur oxidation II (Fe+3-dependent) with 3 reactions	SULFUR-DIOXYGENASE-RXN		--> Spontaneous reaction <--	2	0/2 (0%)
FLUORENE-DEG-9-ONE-PWY	 fluorene degradation I with 8 reactions	FLUORENE-OXYGENASE-RXN		NO sequence data found	0.5	
FLUORENE-DEG-9-ONE-PWY	 fluorene degradation I with 8 reactions	9-FLUORENOL-DEHYDROGENASE-RXN	1.1.1.256	NO sequence data found	0.5	
FLUORENE-DEG-9-ONE-PWY	 fluorene degradation I with 8 reactions	RXN-2501		NO sequence data found	0.5	
FLUORENE-DEG-9-ONE-PWY	 fluorene degradation I with 8 reactions	RXN-2502		NO sequence data found	0.5	
FLUORENE-DEG-9-ONE-PWY	 fluorene degradation I with 8 reactions	RXN-2505		NO sequence data found	0.5	
FLUORENE-DEG-9-ONE-PWY	 fluorene degradation I with 8 reactions	RXN-2506		NO sequence data found	0.5	
FLUORENE-DEG-9-ONE-PWY	 fluorene degradation I with 8 reactions	RXN-7282	5.3.2.M1	--> Spontaneous reaction <--	2	
FLUORENE-DEG-9-ONE-PWY	 fluorene degradation I with 8 reactions	RXN-19492		NO sequence data found	0.5	0/7 (0%)
FORMASS-PWY	 formaldehyde oxidation IV (thiol-independent) with 1 reactions	FORMALDEHYDE-DEHYDROGENASE-RXN	1.2.1.46	Blast hit (4x)	2	1/1 (100%)
FUCCAT-PWY	 fucose degradation with 4 reactions	FUCPALDOL-RXN	4.1.2.17	NO blast hit	-2	
FUCCAT-PWY	 fucose degradation with 4 reactions	FUCULOKIN-RXN	2.7.1.51	NO blast hit	-2	
FUCCAT-PWY	 fucose degradation with 4 reactions	FUCISOM-RXN	5.3.1.25	NO blast hit	-2	
FUCCAT-PWY	 fucose degradation with 4 reactions	RXN0-5298	5.1.3.29	NO sequence data found	0.5	(0+1)/4 (25%) with 1 reactions of unclear state
GALACTARDEG-PWY	 D-galactarate degradation I with 4 reactions	KDGALDOL-RXN	4.1.2.20	NO hit because of missing subunits	-1	
GALACTARDEG-PWY	 D-galactarate degradation I with 4 reactions	TSA-REDUCT-RXN	1.1.1.60	Blast hit (8x)	2	
GALACTARDEG-PWY	 D-galactarate degradation I with 4 reactions	GALACTARDEHYDRA-RXN	4.2.1.42	NO blast hit	-2	
GALACTARDEG-PWY	 D-galactarate degradation I with 4 reactions	GKI-RXN	2.7.1.165	Blast hit (4x)	2	2/4 (50%)
GALACTCAT-PWY	 D-galactonate degradation with 6 reactions	DEHYDDEOXGALACTKIN-RXN	2.7.1.178	NO blast hit	-2	
GALACTCAT-PWY	 D-galactonate degradation with 6 reactions	DEHYDDEOXGALACTKIN-RXN	2.7.1.58	NO blast hit	-2	
GALACTCAT-PWY	 D-galactonate degradation with 6 reactions	DEHYDDEOXPHOSGALACT-ALDOL-RXN	4.1.2.55	NO blast hit	-2	
GALACTCAT-PWY	 D-galactonate degradation with 6 reactions	DEHYDDEOXPHOSGALACT-ALDOL-RXN	4.1.2.21	NO blast hit	-2	
GALACTCAT-PWY	 D-galactonate degradation with 6 reactions	GALACTONDEHYDRAT-RXN	4.2.1.140	NO blast hit	-2	
