Key	Type	Reactions	MetaCyc	EC	MSID	id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	direction	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	is_copy_of	gapseq.status
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn21064	rxn21064	RXN-10701.c	RXN-10701.c	(1) cpd00010[0] + (1) cpd22987[0] <=> (1) cpd00022[0] + (1) cpd22988[0]	-1:cpd00010:0:0:"CoA";-1:cpd22987:0:0:"OPC4-3-ketoacyl-CoA";1:cpd00022:0:0:"Acetyl-CoA";1:cpd22988:0:0:"jasmonoyl-CoA"	0	(1) cpd00010[0] + (1) cpd22987[0] <=> (1) cpd00022[0] + (1) cpd22988[0]	(1) CoA[0] + (1) OPC4-3-ketoacyl-CoA[0] <=> (1) Acetyl-CoA[0] + (1) jasmonoyl-CoA[0]	=	=					-7.06	1.09	cpd00010;cpd00022;cpd22987;cpd22988	OK	0	rxn28158;rxn28159;rxn38302			not.assessed
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn21573	rxn21573	RXN-11246.c	RXN-11246.c	(1) cpd00010[0] + (1) cpd23288[0] <=> (1) cpd00022[0] + (1) cpd01892[0]	-1:cpd00010:0:0:"CoA";-1:cpd00067:0:0:"H+";-1:cpd23288:0:0:"3-(4-hydroxyphenyl)-3-keto-propanoyl-CoA";1:cpd00022:0:0:"Acetyl-CoA";1:cpd01892:0:0:"4-Hydroxybenzoyl-CoA"	0	(1) cpd00010[0] + (1) cpd00067[0] + (1) cpd23288[0] <=> (1) cpd00022[0] + (1) cpd01892[0]	(1) CoA[0] + (1) H+[0] + (1) 3-(4-hydroxyphenyl)-3-keto-propanoyl-CoA[0] <=> (1) Acetyl-CoA[0] + (1) 4-Hydroxybenzoyl-CoA[0]	=	=					-7.06	1.09	cpd00010;cpd00022;cpd00067;cpd01892;cpd23288	OK	0	rxn28178;rxn28179;rxn38327	HB		not.assessed
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn23126	rxn23126	RXN-12710.c	acetyl-CoA C-acyltransferase	(1) cpd00010[0] + (1) cpd24005[0] <=> (1) cpd00022[0] + (1) cpd24006[0]	-1:cpd00010:0:0:"CoA";-1:cpd24005:0:0:"3,22-dioxochol-4-en-24-oyl-CoA";1:cpd00022:0:0:"Acetyl-CoA";1:cpd24006:0:0:"3-one-23,24-bisnorchol-4-en-22-yl-CoA"	0	(1) cpd00010[0] + (1) cpd24005[0] <=> (1) cpd00022[0] + (1) cpd24006[0]	(1) CoA[0] + (1) 3,22-dioxochol-4-en-24-oyl-CoA[0] <=> (1) Acetyl-CoA[0] + (1) 3-one-23,24-bisnorchol-4-en-22-yl-CoA[0]	=	=					-7.06	1.09	cpd00010;cpd00022;cpd24005;cpd24006	OK	0	rxn37721;rxn37722			not.assessed
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn31685	rxn31685	R04811_c	acetyl-CoA C-acyltransferase, putative or cetyl-CoA C-acyltransferase	(1) cpd00010[0] + (1) cpd03232[0] <=> (1) cpd00086[0] + (1) cpd29922[0]	-1:cpd00010:0:0:"CoA";-1:cpd03232:0:0:"3alpha,7alpha-Dihydroxy-5beta-24-oxocholestanoyl-CoA";1:cpd00086:0:0:"Propionyl-CoA";1:cpd29922:0:0:"C05461"	0	(1) cpd00010[0] + (1) cpd03232[0] <= (1) cpd00086[0] + (1) cpd29922[0]	(1) CoA[0] + (1) 3alpha,7alpha-Dihydroxy-5beta-24-oxocholestanoyl-CoA[0] <= (1) Propionyl-CoA[0] + (1) C05461[0]	<	<					819.98	8.04	cpd00010;cpd00086;cpd03232;cpd29922	CPDFORMERROR	0				not.assessed
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn32881	rxn32881	rxn814_c	Propanoyl-CoA:acetyl-CoA C-acyltransferase	(1) cpd00086[0] + (1) cpd03164[0] <=> (1) cpd00001[0] + (1) cpd00010[0] + (1) cpd02830[0]	-4:cpd00067:0:0:"H+";-1:cpd00086:0:0:"Propionyl-CoA";-1:cpd03164:0:0:"Chenodeoxycholoyl-CoA";1:cpd00001:0:0:"H2O";1:cpd00010:0:0:"CoA";1:cpd02830:0:0:"3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA"	0	(4) cpd00067[0] + (1) cpd00086[0] + (1) cpd03164[0] <= (1) cpd00001[0] + (1) cpd00010[0] + (1) cpd02830[0]	(4) H+[0] + (1) Propionyl-CoA[0] + (1) Chenodeoxycholoyl-CoA[0] <= (1) H2O[0] + (1) CoA[0] + (1) 3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA[0]	<	<					16.7	1.21	cpd00001;cpd00010;cpd00067;cpd00086;cpd02830;cpd03164	CI:-4	0				not.assessed
2.3.1.9	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn00178	rxn00178	R00238	Acetyl-CoA:acetyl-CoA C-acetyltransferase	(2) cpd00022[0] <=> (1) cpd00010[0] + (1) cpd00279[0]	-2:cpd00022:0:0:"Acetyl-CoA";1:cpd00010:0:0:"CoA";1:cpd00279:0:0:"Acetoacetyl-CoA"	0	(2) cpd00022[0] <=> (1) cpd00010[0] + (1) cpd00279[0]	(2) Acetyl-CoA[0] <=> (1) CoA[0] + (1) Acetoacetyl-CoA[0]	=	=					7.06	1.09	cpd00010;cpd00022;cpd00279	OK	0	rxn19031;rxn31209;rxn31210			approved
2.3.1.9	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn00874	rxn00874	R01177	butanoyl-CoA:acetyl-CoA C-butanoyltransferase	(1) cpd00022[0] + (1) cpd00120[0] <=> (1) cpd00010[0] + (1) cpd03123[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd00120:0:0:"Butyryl-CoA";1:cpd00010:0:0:"CoA";1:cpd03123:0:0:"3-Oxohexanoyl-CoA"	0	(1) cpd00022[0] + (1) cpd00120[0] <=> (1) cpd00010[0] + (1) cpd03123[0]	(1) Acetyl-CoA[0] + (1) Butyryl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxohexanoyl-CoA[0]	=	=					7.06	1.09	cpd00010;cpd00022;cpd00120;cpd03123	OK	0	rxn19968;rxn19980			approved
2.3.1.9	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn23003	rxn23003	RXN-12561.c	RXN-12561.c	(1) cpd00022[0] + (1) cpd00086[0] <=> (1) cpd00010[0] + (1) cpd23921[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd00086:0:0:"Propionyl-CoA";1:cpd00010:0:0:"CoA";1:cpd23921:0:0:"beta-ketovaleryl-CoA"	0	(1) cpd00022[0] + (1) cpd00086[0] <=> (1) cpd00010[0] + (1) cpd23921[0]	(1) Acetyl-CoA[0] + (1) Propionyl-CoA[0] <=> (1) CoA[0] + (1) beta-ketovaleryl-CoA[0]	=	=					7.06	1.09	cpd00010;cpd00022;cpd00086;cpd23921	OK	0				not.assessed
4.2.1.1	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn00102	rxn00102	R00132	carbonate hydro-lyase (carbon-dioxide-forming)	(1) cpd00242[0] <=> (1) cpd00001[0] + (1) cpd00011[0]	-1:cpd00067:0:0:"H+";-1:cpd00242:0:0:"H2CO3";1:cpd00001:0:0:"H2O";1:cpd00011:0:0:"CO2"	0	(1) cpd00067[0] + (1) cpd00242[0] <=> (1) cpd00001[0] + (1) cpd00011[0]	(1) H+[0] + (1) H2CO3[0] <=> (1) H2O[0] + (1) CO2[0]	=	=					0.84	0.87	cpd00001;cpd00011;cpd00067;cpd00242	OK	0	rxn26146;rxn27740;rxn27741;rxn30392;rxn37640			approved
4.2.1.116	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn02181	rxn02181	R03045	3-Hydroxypropionyl-CoA hydro-lyase	(1) cpd03375[0] <=> (1) cpd00001[0] + (1) cpd00663[0]	-1:cpd03375:0:0:"3-Hydroxypropanoyl-CoA";1:cpd00001:0:0:"H2O";1:cpd00663:0:0:"Acrylyl-CoA"	0	(1) cpd03375[0] <=> (1) cpd00001[0] + (1) cpd00663[0]	(1) 3-Hydroxypropanoyl-CoA[0] <=> (1) H2O[0] + (1) Acrylyl-CoA[0]	=	=					-0.31	0.71	cpd00001;cpd00663;cpd03375	OK	0	rxn28323;rxn32064			removed
4.2.1.120	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn03642	rxn03642	R05337	4-hydroxybutanoyl-CoA hydro-lyase	(1) cpd07946[0] <=> (1) cpd00001[0] + (1) cpd01557[0]	-1:cpd07946:0:0:"4-Hydroxybutyryl-CoA";1:cpd00001:0:0:"H2O";1:cpd01557:0:0:"3-Butenoyl-CoA"	0	(1) cpd07946[0] => (1) cpd00001[0] + (1) cpd01557[0]	(1) 4-Hydroxybutyryl-CoA[0] => (1) H2O[0] + (1) 3-Butenoyl-CoA[0]	>	=					1.24	0.67	cpd00001;cpd01557;cpd07946	OK	0	rxn31470			corrected
4.2.1.150	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn02167	rxn02167	R03026	(S)-3-Hydroxybutanoyl-CoA hydro-lyase	(1) cpd00842[0] <=> (1) cpd00001[0] + (1) cpd00650[0]	-1:cpd00842:0:0:"(S)-3-Hydroxybutyryl-CoA";1:cpd00001:0:0:"H2O";1:cpd00650:0:0:"Crotonyl-CoA"	0	(1) cpd00842[0] <=> (1) cpd00001[0] + (1) cpd00650[0]	(1) (S)-3-Hydroxybutyryl-CoA[0] <=> (1) H2O[0] + (1) Crotonyl-CoA[0]	=	=					2.16	0.77	cpd00001;cpd00650;cpd00842	OK	0	rxn19669;rxn34630			approved
4.2.1.150	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn02168	rxn02168	R03027	(3R)-3-Hydroxybutanoyl-CoA hydro-lyase	(1) cpd02234[0] <=> (1) cpd00001[0] + (1) cpd00650[0]	-1:cpd02234:0:0:"(R)-3-Hydroxybutanoyl-CoA";1:cpd00001:0:0:"H2O";1:cpd00650:0:0:"Crotonyl-CoA"	0	(1) cpd02234[0] <=> (1) cpd00001[0] + (1) cpd00650[0]	(1) (R)-3-Hydroxybutanoyl-CoA[0] <=> (1) H2O[0] + (1) Crotonyl-CoA[0]	=	=					2.16	0.77	cpd00001;cpd00650;cpd02234	OK	0				approved
4.2.1.150	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn03874	rxn03874	R05595	R05595	(1) cpd00001[0] + (1) cpd00650[0] <=> (1) cpd03043[0]	-1:cpd00001:0:0:"H2O";-1:cpd00067:0:0:"H+";-1:cpd00650:0:0:"Crotonyl-CoA";1:cpd03043:0:0:"3-Hydroxybutanoyl-CoA"	0	(1) cpd00001[0] + (1) cpd00067[0] + (1) cpd00650[0] <=> (1) cpd03043[0]	(1) H2O[0] + (1) H+[0] + (1) Crotonyl-CoA[0] <=> (1) 3-Hydroxybutanoyl-CoA[0]	=	=					-2.16	0.77	cpd00001;cpd00067;cpd00650;cpd03043	OK	0	rxn27538;rxn32636	HB		approved
4.2.1.150	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn27538	rxn27538	3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN.m	Crotonase	(1) cpd03043[0] <=> (1) cpd00001[0] + (1) cpd00650[0]	-1:cpd03043:0:0:"3-Hydroxybutanoyl-CoA";1:cpd00001:0:0:"H2O";1:cpd00067:0:0:"H+";1:cpd00650:0:0:"Crotonyl-CoA"	0	(1) cpd03043[0] <=> (1) cpd00001[0] + (1) cpd00067[0] + (1) cpd00650[0]	(1) 3-Hydroxybutanoyl-CoA[0] <=> (1) H2O[0] + (1) H+[0] + (1) Crotonyl-CoA[0]	=	=					2.16	0.77	cpd00001;cpd00067;cpd00650;cpd03043	OK	1	rxn03874;rxn32636	HB	rxn03874	approved
4.2.1.150	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn19669	rxn19669	R_R03026_x	enoyl-CoA hydratase/isomerase family protein	(1) cpd00001[0] + (1) cpd00650[0] <=> (1) cpd00842[0]	-1:cpd00001:0:0:"H2O";-1:cpd00650:0:0:"Crotonyl-CoA";1:cpd00842:0:0:"(S)-3-Hydroxybutyryl-CoA"	0	(1) cpd00001[0] + (1) cpd00650[0] <=> (1) cpd00842[0]	(1) H2O[0] + (1) Crotonyl-CoA[0] <=> (1) (S)-3-Hydroxybutyryl-CoA[0]	=	=					-2.16	0.77	cpd00001;cpd00650;cpd00842	OK	1	rxn02167;rxn34630		rxn02167	approved
5.1.99.1	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn01996	rxn01996	R02765	Methylmalonyl-CoA epimerase	(1) cpd00891[0] <=> (1) cpd00519[0]	-1:cpd00891:0:0:"L-methylmalonyl-CoA";1:cpd00519:0:0:"D-methylmalonyl-CoA"	0	(1) cpd00891[0] <=> (1) cpd00519[0]	(1) L-methylmalonyl-CoA[0] <=> (1) D-methylmalonyl-CoA[0]	=	=					0	2	cpd00519;cpd00891	OK	0				approved
5.1.99.1	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn16825	rxn16825	R09979	(2S)-ethylmalonyl-CoA epimerase	(1) cpd18009[0] <=> (1) cpd21471[0]	-1:cpd18009:0:0:"Ethylmalonyl-CoA";5:cpd00067:0:0:"H+";1:cpd21471:0:0:"(2R)-Ethylmalonyl-CoA"	0	(1) cpd18009[0] <=> (5) cpd00067[0] + (1) cpd21471[0]	(1) Ethylmalonyl-CoA[0] <=> (5) H+[0] + (1) (2R)-Ethylmalonyl-CoA[0]	=	=					0	2	cpd00067;cpd18009;cpd21471	OK	0		HB		not.assessed
5.4.99.2	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn00602	rxn00602	R00833	(R)-Methylmalonyl-CoA CoA-carbonylmutase	(1) cpd00891[0] <=> (1) cpd00078[0]	-1:cpd00891:0:0:"L-methylmalonyl-CoA";1:cpd00078:0:0:"Succinyl-CoA"	0	(1) cpd00891[0] <=> (1) cpd00078[0]	(1) L-methylmalonyl-CoA[0] <=> (1) Succinyl-CoA[0]	=	=					1.81	0.26	cpd00078;cpd00891	OK	0	rxn20202			approved
6.2.1.36	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn16146	rxn16146	R09286	3-hydroxypropionate:CoA ligase (AMP-forming)	(1) cpd00012[0] + (1) cpd00018[0] + (1) cpd03375[0] <=> (1) cpd00002[0] + (1) cpd00010[0] + (1) cpd00745[0]	-1:cpd00012:0:0:"PPi";-1:cpd00018:0:0:"AMP";-1:cpd03375:0:0:"3-Hydroxypropanoyl-CoA";1:cpd00002:0:0:"ATP";1:cpd00010:0:0:"CoA";1:cpd00745:0:0:"Hydracrylic acid"	0	(1) cpd00012[0] + (1) cpd00018[0] + (1) cpd03375[0] <= (1) cpd00002[0] + (1) cpd00010[0] + (1) cpd00745[0]	(1) PPi[0] + (1) AMP[0] + (1) 3-Hydroxypropanoyl-CoA[0] <= (1) ATP[0] + (1) CoA[0] + (1) Hydracrylic acid[0]	<	<					21.55	1.23	cpd00002;cpd00010;cpd00012;cpd00018;cpd00745;cpd03375	OK	0		HB		approved
6.3.4.14	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn06672	rxn06672	R04385	biotin-carboxyl-carrier-protein:carbon-dioxide ligase (ADP-forming)	(1) cpd00002[0] + (1) cpd00242[0] + (1) cpd12848[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd12543[0]	-1:cpd00002:0:0:"ATP";-1:cpd00242:0:0:"H2CO3";-1:cpd12848:0:0:"Holo-[carboxylase]";1:cpd00008:0:0:"ADP";1:cpd00009:0:0:"Phosphate";1:cpd00067:0:0:"H+";1:cpd12543:0:0:"Carboxybiotin-carboxyl-carrier protein"	0	(1) cpd00002[0] + (1) cpd00242[0] + (1) cpd12848[0] => (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd12543[0]	(1) ATP[0] + (1) H2CO3[0] + (1) Holo-[carboxylase][0] => (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) Carboxybiotin-carboxyl-carrier protein[0]	>	<					9.58	1.09	cpd00002;cpd00008;cpd00009;cpd00067;cpd00242;cpd12543;cpd12848	OK	0	rxn34708			corrected
6.3.4.14	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn19235	rxn19235	BIOTIN-CARBOXYL-RXN.c	biotin-carboxyl-carrier-protein:carbon-dioxide ligase (ADP-forming)	(1) cpd00002[0] + (1) cpd00242[0] + (1) cpd22421[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd26673[0]	-1:cpd00002:0:0:"ATP";-1:cpd00242:0:0:"H2CO3";-1:cpd22421:0:0:"BCCP-dimers";1:cpd00008:0:0:"ADP";1:cpd00009:0:0:"Phosphate";1:cpd00067:0:0:"H+";1:cpd26673:0:0:"Carboxybiotin-BCCP"	0	(1) cpd00002[0] + (1) cpd00242[0] + (1) cpd22421[0] <= (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd26673[0]	(1) ATP[0] + (1) H2CO3[0] + (1) BCCP-dimers[0] <= (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) Carboxybiotin-BCCP[0]	<	<					1e+07	1e+07	cpd00002;cpd00008;cpd00009;cpd00067;cpd00242;cpd22421;cpd26673	CPDFORMERROR	0				not.assessed
6.3.4.14	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn27736	rxn27736	BIOTIN-CARBOXYL-RXN.d	Biotin carboxylase	(1) cpd00002[0] + (1) cpd00011[0] + (1) cpd22421[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd26673[0]	-1:cpd00002:0:0:"ATP";-1:cpd00011:0:0:"CO2";-1:cpd22421:0:0:"BCCP-dimers";1:cpd00008:0:0:"ADP";1:cpd00009:0:0:"Phosphate";1:cpd26673:0:0:"Carboxybiotin-BCCP"	0	(1) cpd00002[0] + (1) cpd00011[0] + (1) cpd22421[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd26673[0]	(1) ATP[0] + (1) CO2[0] + (1) BCCP-dimers[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) Carboxybiotin-BCCP[0]	=	=					1e+07	1e+07	cpd00002;cpd00008;cpd00009;cpd00011;cpd22421;cpd26673	CPDFORMERROR	0				not.assessed
6.3.4.14	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn31681	rxn31681	R04385_c	biotin-carboxyl-carrier-protein:carbon-dioxide ligase (ADP-forming)	(1) cpd00002[0] + (1) cpd00242[0] + (1) cpd12848[0] <=> (3) cpd00008[0] + (1) cpd00009[0] + (1) cpd12543[0]	-1:cpd00002:0:0:"ATP";-1:cpd00242:0:0:"H2CO3";-1:cpd12848:0:0:"Holo-[carboxylase]";3:cpd00008:0:0:"ADP";1:cpd00009:0:0:"Phosphate";1:cpd12543:0:0:"Carboxybiotin-carboxyl-carrier protein"	0	(1) cpd00002[0] + (1) cpd00242[0] + (1) cpd12848[0] => (3) cpd00008[0] + (1) cpd00009[0] + (1) cpd12543[0]	(1) ATP[0] + (1) H2CO3[0] + (1) Holo-[carboxylase][0] => (3) ADP[0] + (1) Phosphate[0] + (1) Carboxybiotin-carboxyl-carrier protein[0]	>	>					-912.59	6.29	cpd00002;cpd00008;cpd00009;cpd00242;cpd12543;cpd12848	MI:C:20/H:25/N:10/O:20/P:4|CI:-5	0				not.assessed
6.3.4.14	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn05320	rxn05320	Biotin Carboxylase	Biotin Carboxylase	(1) cpd00002[0] + (1) cpd00104[0] + (1) cpd00242[0] <=> (1) cpd00001[0] + (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd11415[0]	-1:cpd00002:0:0:"ATP";-1:cpd00104:0:0:"BIOT";-1:cpd00242:0:0:"H2CO3";1:cpd00001:0:0:"H2O";1:cpd00008:0:0:"ADP";1:cpd00009:0:0:"Phosphate";1:cpd11415:0:0:"carboxybiotin"	0	(1) cpd00002[0] + (1) cpd00104[0] + (1) cpd00242[0] <=> (1) cpd00001[0] + (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd11415[0]	(1) ATP[0] + (1) BIOT[0] + (1) H2CO3[0] <=> (1) H2O[0] + (1) ADP[0] + (1) Phosphate[0] + (1) carboxybiotin[0]	>	=					-37.581	1.20038	cpd00001;cpd00002;cpd00008;cpd00009;cpd00104;cpd00242;cpd11415	MI:H:1/O:1|CI:-1	0				not.assessed
6.4.1.3	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn01355	rxn01355	R01859	Propanoyl-CoA:carbon-dioxide ligase (ADP-forming)	(1) cpd00002[0] + (1) cpd00086[0] + (1) cpd00242[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00519[0]	-1:cpd00002:0:0:"ATP";-1:cpd00086:0:0:"Propionyl-CoA";-1:cpd00242:0:0:"H2CO3";1:cpd00008:0:0:"ADP";1:cpd00009:0:0:"Phosphate";1:cpd00067:0:0:"H+";1:cpd00519:0:0:"D-methylmalonyl-CoA"	0	(1) cpd00002[0] + (1) cpd00086[0] + (1) cpd00242[0] => (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd00519[0]	(1) ATP[0] + (1) Propionyl-CoA[0] + (1) H2CO3[0] => (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) D-methylmalonyl-CoA[0]	>	>					-2.88	0.75	cpd00002;cpd00008;cpd00009;cpd00067;cpd00086;cpd00242;cpd00519	OK	0	rxn20619			approved
6.4.1.3	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn14157	rxn14157	R08924	butanoyl-CoA:carbon-dioxide ligase (ADP-forming)	(1) cpd00002[0] + (1) cpd00120[0] + (1) cpd00242[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd18009[0]	-1:cpd00002:0:0:"ATP";-4:cpd00067:0:0:"H+";-1:cpd00120:0:0:"Butyryl-CoA";-1:cpd00242:0:0:"H2CO3";1:cpd00008:0:0:"ADP";1:cpd00009:0:0:"Phosphate";1:cpd18009:0:0:"Ethylmalonyl-CoA"	0	(1) cpd00002[0] + (4) cpd00067[0] + (1) cpd00120[0] + (1) cpd00242[0] => (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd18009[0]	(1) ATP[0] + (4) H+[0] + (1) Butyryl-CoA[0] + (1) H2CO3[0] => (1) ADP[0] + (1) Phosphate[0] + (1) Ethylmalonyl-CoA[0]	>	>					-2.88	0.75	cpd00002;cpd00008;cpd00009;cpd00067;cpd00120;cpd00242;cpd18009	OK	0		HB		approved
6.4.1.3	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn26656	rxn26656	RXN1G-4355.c	cerotoyl-CoA carboxylase	(1) cpd00011[0] + (1) cpd26581[0] <=> (1) cpd26582[0]	-1:cpd00011:0:0:"CO2";-1:cpd26581:0:0:"cerotoyl-CoA";1:cpd00067:0:0:"H+";1:cpd26582:0:0:"2-carboxyl-cerotoyl-CoA"	0	(1) cpd00011[0] + (1) cpd26581[0] <= (1) cpd00067[0] + (1) cpd26582[0]	(1) CO2[0] + (1) cerotoyl-CoA[0] <= (1) H+[0] + (1) 2-carboxyl-cerotoyl-CoA[0]	<	<					3.09	0.54	cpd00011;cpd00067;cpd26581;cpd26582	OK	0				not.assessed
rxn00570	NA	AMMOXID-PWY_ammonia oxidation I (aerobic)			rxn00570	rxn00570	R00793	Hydroxylamine:oxygen oxidoreductase	(1) cpd00001[0] + (1) cpd00075[0] <=> (1) cpd00007[0] + (1) cpd00165[0]	-1:cpd00001:0:0:"H2O";-1:cpd00067:0:0:"H+";-1:cpd00075:0:0:"Nitrite";1:cpd00007:0:0:"O2";1:cpd00165:0:0:"Hydroxylamine"	0	(1) cpd00001[0] + (1) cpd00067[0] + (1) cpd00075[0] <= (1) cpd00007[0] + (1) cpd00165[0]	(1) H2O[0] + (1) H+[0] + (1) Nitrite[0] <= (1) O2[0] + (1) Hydroxylamine[0]	<	<					40.14	1.18	cpd00001;cpd00007;cpd00067;cpd00075;cpd00165	OK	0	rxn19884			approved
rxn14202	NA	AMMOXID-PWY_ammonia oxidation I (aerobic)			rxn14202	rxn14202	R08757	hydroxylamine:ubiquinone oxidoreductase	(1) cpd00001[0] + (1) cpd00165[0] + (2) cpd11669[0] <=> (1) cpd00075[0] + (2) cpd11665[0]	-1:cpd00001:0:0:"H2O";-1:cpd00165:0:0:"Hydroxylamine";-2:cpd11669:0:0:"Q";1:cpd00067:0:0:"H+";1:cpd00075:0:0:"Nitrite";2:cpd11665:0:0:"QH2"	0	(1) cpd00001[0] + (1) cpd00165[0] + (2) cpd11669[0] <= (1) cpd00067[0] + (1) cpd00075[0] + (2) cpd11665[0]	(1) H2O[0] + (1) Hydroxylamine[0] + (2) Q[0] <= (1) H+[0] + (1) Nitrite[0] + (2) QH2[0]	<	<					33.75	5.38	cpd00001;cpd00067;cpd00075;cpd00165;cpd11665;cpd11669	OK	0		HB		approved
rxn19884	NA	AMMOXID-PWY_ammonia oxidation I (aerobic)			rxn19884	rxn19884	HAONITRO-RXN.p	HAO (ambiguous	(1) cpd00001[0] + (1) cpd00075[0] <=> (1) cpd00007[0] + (1) cpd00165[0]	-1:cpd00001:0:0:"H2O";-1:cpd00067:0:0:"H+";-1:cpd00075:0:0:"Nitrite";1:cpd00007:0:0:"O2";1:cpd00165:0:0:"Hydroxylamine"	0	(1) cpd00001[0] + (1) cpd00067[0] + (1) cpd00075[0] <= (1) cpd00007[0] + (1) cpd00165[0]	(1) H2O[0] + (1) H+[0] + (1) Nitrite[0] <= (1) O2[0] + (1) Hydroxylamine[0]	<	<					40.14	1.18	cpd00001;cpd00007;cpd00067;cpd00075;cpd00165	OK	1	rxn00570		rxn00570	approved
rxn23852	NA	AMMOXID-PWY_ammonia oxidation I (aerobic)			rxn23852	rxn23852	RXN-3462.c	RXN-3462.c	(1) cpd00075[0] + (1) cpd26978[0] <=> (1) cpd00001[0] + (1) cpd00165[0] + (1) cpd22290[0]	-3:cpd00067:0:0:"H+";-1:cpd00075:0:0:"Nitrite";-1:cpd26978:0:0:"Donor-H2";1:cpd00001:0:0:"H2O";1:cpd00165:0:0:"Hydroxylamine";1:cpd22290:0:0:"Acceptor"	0	(3) cpd00067[0] + (1) cpd00075[0] + (1) cpd26978[0] <=> (1) cpd00001[0] + (1) cpd00165[0] + (1) cpd22290[0]	(3) H+[0] + (1) Nitrite[0] + (1) Donor-H2[0] <=> (1) H2O[0] + (1) Hydroxylamine[0] + (1) Acceptor[0]	=	=					1e+07	1e+07	cpd00001;cpd00067;cpd00075;cpd00165;cpd22290;cpd26978	CPDFORMERROR	0				not.assessed
